year,week,date,home_team,home_conference,home_points,away_team,away_conference,away_points,significance,home_rank,away_rank,outlet
2015,5,2015-10-03 16:00:00+00:00,Northwestern,Big Ten,27,Minnesota,Big Ten,0,ranked_matchup,16.0,,BTN
2015,5,2015-10-03 16:00:00+00:00,TCU,Big 12,50,Texas,Big 12,7,ranked_matchup,4.0,,ABC
2015,5,2015-10-03 16:00:00+00:00,Oklahoma,Big 12,44,West Virginia,Big 12,24,ranked_matchup,15.0,23.0,FS1
2015,5,2015-10-03 19:30:00+00:00,Baylor,Big 12,63,Texas Tech,Big 12,35,ranked_matchup,5.0,,ESPN2
2015,5,2015-10-03 19:30:00+00:00,Georgia,SEC,10,Alabama,SEC,38,"ranked_matchup,upset_victory",8.0,13.0,ESPNRM
2015,5,2015-10-03 19:30:00+00:00,Wake Forest,ACC,16,Florida State,ACC,24,ranked_matchup,,11.0,ESPN
2015,5,2015-10-03 19:30:00+00:00,Indiana,Big Ten,27,Ohio State,Big Ten,34,ranked_matchup,,1.0,ESPN2
2015,5,2015-10-03 20:00:00+00:00,California,Pac-12,34,Washington State,Pac-12,28,ranked_matchup,24.0,,PAC12
2015,5,2015-10-03 20:00:00+00:00,Oklahoma State,Big 12,36,Kansas State,Big 12,34,ranked_matchup,20.0,,FS1
2015,5,2015-10-03 23:00:00+00:00,Florida,SEC,38,Ole Miss,SEC,10,"ranked_matchup,upset_victory",25.0,3.0,ESPN
2015,5,2015-10-03 23:00:00+00:00,LSU,SEC,44,Eastern Michigan,Mid-American,22,ranked_matchup,9.0,,ESPNU
2015,5,2015-10-03 23:30:00+00:00,Texas A&M,SEC,30,Mississippi State,SEC,17,ranked_matchup,14.0,21.0,SECN
2015,5,2015-10-03 23:30:00+00:00,UCLA,Pac-12,23,Arizona State,Pac-12,38,ranked_matchup,7.0,,FOX
2015,5,2015-10-04 00:00:00+00:00,Clemson,ACC,24,Notre Dame,FBS Independents,22,"ranked_matchup,upset_victory",12.0,6.0,ABC
2015,5,2015-10-04 02:30:00+00:00,Stanford,Pac-12,55,Arizona,Pac-12,17,ranked_matchup,18.0,,PAC12
2015,6,2015-10-09 01:00:00+00:00,USC,Pac-12,12,Washington,Pac-12,17,ranked_matchup,17.0,,ESPN
2015,6,2015-10-10 16:00:00+00:00,Ohio State,Big Ten,49,Maryland,Big Ten,28,ranked_matchup,1.0,,BTN
2015,6,2015-10-10 16:00:00+00:00,Kansas,Big 12,7,Baylor,Big 12,66,ranked_matchup,,3.0,FS1
2015,6,2015-10-10 16:00:00+00:00,Texas,Big 12,24,Oklahoma,Big 12,17,ranked_matchup,,10.0,ABC
2015,6,2015-10-10 16:00:00+00:00,Ole Miss,SEC,52,New Mexico State,Sun Belt,3,ranked_matchup,14.0,,SECN
2015,6,2015-10-10 16:00:00+00:00,Iowa,Big Ten,29,Illinois,Big Ten,20,ranked_matchup,22.0,,ESPN2
2015,6,2015-10-10 19:00:00+00:00,Toledo,Mid-American,38,Kent State,Mid-American,7,ranked_matchup,24.0,,ESPN3
2015,6,2015-10-10 19:30:00+00:00,LSU,SEC,45,South Carolina,SEC,24,ranked_matchup,7.0,,
2015,6,2015-10-10 19:30:00+00:00,Clemson,ACC,43,Georgia Tech,ACC,24,ranked_matchup,6.0,,ESPNRM
2015,6,2015-10-10 19:30:00+00:00,Tennessee,SEC,38,Georgia,SEC,31,ranked_matchup,,19.0,
2015,6,2015-10-10 19:30:00+00:00,Notre Dame,FBS Independents,41,Navy,American Athletic,24,ranked_matchup,15.0,,NBC
2015,6,2015-10-10 19:30:00+00:00,Michigan,Big Ten,38,Northwestern,Big Ten,0,"ranked_matchup,upset_victory",18.0,13.0,BTN
2015,6,2015-10-10 23:00:00+00:00,Alabama,SEC,27,Arkansas,SEC,14,ranked_matchup,8.0,,ESPN
2015,6,2015-10-10 23:00:00+00:00,West Virginia,Big 12,26,Oklahoma State,Big 12,33,ranked_matchup,,21.0,ESPN2
2015,6,2015-10-10 23:00:00+00:00,Colorado State,Mountain West,10,Boise State,Mountain West,41,ranked_matchup,,25.0,CBSSN
2015,6,2015-10-10 23:30:00+00:00,Kansas State,Big 12,45,TCU,Big 12,52,ranked_matchup,,2.0,FOX
2015,6,2015-10-10 23:30:00+00:00,Missouri,SEC,3,Florida,SEC,21,ranked_matchup,,11.0,SECN
2015,6,2015-10-11 00:00:00+00:00,Florida State,ACC,29,Miami,ACC,24,ranked_matchup,12.0,,ABC
2015,6,2015-10-11 00:00:00+00:00,Rutgers,Big Ten,24,Michigan State,Big Ten,31,ranked_matchup,,4.0,BTN
2015,6,2015-10-11 02:15:00+00:00,Utah,Pac-12,30,California,Pac-12,24,ranked_matchup,5.0,23.0,ESPN
2015,7,2015-10-16 02:30:00+00:00,Stanford,Pac-12,56,UCLA,Pac-12,35,ranked_matchup,15.0,18.0,ESPNRM
2015,7,2015-10-17 01:00:00+00:00,Utah State,Mountain West,52,Boise State,Mountain West,26,ranked_matchup,,21.0,CBSSN
2015,7,2015-10-17 01:00:00+00:00,Tulane,American Athletic,7,Houston,American Athletic,42,ranked_matchup,,24.0,ESPNU
2015,7,2015-10-17 16:00:00+00:00,Baylor,Big 12,62,West Virginia,Big 12,38,ranked_matchup,2.0,,ESPNRM
2015,7,2015-10-17 16:00:00+00:00,Florida State,ACC,41,Louisville,ACC,21,ranked_matchup,11.0,,ESPN
2015,7,2015-10-17 16:00:00+00:00,Memphis,American Athletic,37,Ole Miss,SEC,24,ranked_matchup,,13.0,ESPN2
2015,7,2015-10-17 16:00:00+00:00,Toledo,Mid-American,63,Eastern Michigan,Mid-American,20,ranked_matchup,22.0,,ESPN3
2015,7,2015-10-17 16:00:00+00:00,Northwestern,Big Ten,10,Iowa,Big Ten,40,ranked_matchup,20.0,17.0,ESPN2
2015,7,2015-10-17 19:30:00+00:00,Texas A&M,SEC,23,Alabama,SEC,41,"ranked_matchup,upset_victory",9.0,10.0,CBS
2015,7,2015-10-17 19:30:00+00:00,Michigan,Big Ten,23,Michigan State,Big Ten,27,ranked_matchup,12.0,7.0,ESPN
2015,7,2015-10-17 19:30:00+00:00,Kansas State,Big 12,0,Oklahoma,Big 12,55,ranked_matchup,,19.0,ABC
2015,7,2015-10-17 23:00:00+00:00,Clemson,ACC,34,Boston College,ACC,17,ranked_matchup,5.0,,ESPNU
2015,7,2015-10-17 23:00:00+00:00,Iowa State,Big 12,21,TCU,Big 12,45,ranked_matchup,,3.0,ESPN2
2015,7,2015-10-17 23:00:00+00:00,LSU,SEC,35,Florida,SEC,28,ranked_matchup,6.0,8.0,ESPN
2015,7,2015-10-17 23:30:00+00:00,Notre Dame,FBS Independents,41,USC,Pac-12,31,ranked_matchup,14.0,,NBC
2015,7,2015-10-18 00:00:00+00:00,Ohio State,Big Ten,38,Penn State,Big Ten,10,ranked_matchup,1.0,,ABC
2015,7,2015-10-18 02:00:00+00:00,Utah,Pac-12,34,Arizona State,Pac-12,18,ranked_matchup,4.0,,ESPN
2015,8,2015-10-22 23:00:00+00:00,East Carolina,American Athletic,14,Temple,American Athletic,24,ranked_matchup,,22.0,ESPN2
2015,8,2015-10-23 01:00:00+00:00,UCLA,Pac-12,40,California,Pac-12,24,ranked_matchup,,20.0,ESPN
2015,8,2015-10-24 00:00:00+00:00,Tulsa,American Athletic,42,Memphis,American Athletic,66,ranked_matchup,,18.0,ESPN
2015,8,2015-10-24 16:00:00+00:00,UCF,American Athletic,10,Houston,American Athletic,59,ranked_matchup,,21.0,ESPNN
2015,8,2015-10-24 16:00:00+00:00,Baylor,Big 12,45,Iowa State,Big 12,27,ranked_matchup,2.0,,ESPN
2015,8,2015-10-24 16:00:00+00:00,Miami,ACC,0,Clemson,ACC,58,ranked_matchup,,6.0,ABC
2015,8,2015-10-24 16:00:00+00:00,Syracuse,ACC,20,Pittsburgh,ACC,23,ranked_matchup,,25.0,ESPNU
2015,8,2015-10-24 19:00:00+00:00,Massachusetts,Mid-American,35,Toledo,Mid-American,51,ranked_matchup,,19.0,ESPN3
2015,8,2015-10-24 19:30:00+00:00,Michigan State,Big Ten,52,Indiana,Big Ten,26,ranked_matchup,7.0,,ESPN2
2015,8,2015-10-24 19:30:00+00:00,Virginia Tech,ACC,43,Duke,ACC,45,ranked_matchup,,23.0,ESPNU
2015,8,2015-10-24 19:30:00+00:00,Oklahoma State,Big 12,58,Kansas,Big 12,10,ranked_matchup,14.0,,FS1
2015,8,2015-10-24 19:30:00+00:00,Alabama,SEC,19,Tennessee,SEC,14,ranked_matchup,8.0,,ESPNRM
2015,8,2015-10-24 19:30:00+00:00,Oklahoma,Big 12,63,Texas Tech,Big 12,27,ranked_matchup,17.0,,ESPN2
2015,8,2015-10-24 23:00:00+00:00,LSU,SEC,48,Western Kentucky,Conference USA,20,ranked_matchup,5.0,,ESPNU
2015,8,2015-10-24 23:00:00+00:00,Georgia Tech,ACC,22,Florida State,ACC,16,ranked_matchup,,9.0,ESPN2
2015,8,2015-10-24 23:00:00+00:00,Ole Miss,SEC,23,Texas A&M,SEC,3,"ranked_matchup,upset_victory",24.0,15.0,ESPN
2015,8,2015-10-24 23:30:00+00:00,USC,Pac-12,42,Utah,Pac-12,24,ranked_matchup,,3.0,FOX
2015,8,2015-10-25 00:00:00+00:00,Rutgers,Big Ten,7,Ohio State,Big Ten,49,ranked_matchup,,1.0,ABC
2015,8,2015-10-25 02:36:00+00:00,Stanford,Pac-12,31,Washington,Pac-12,14,ranked_matchup,10.0,,ESPN
2015,9,2015-10-29 23:00:00+00:00,Pittsburgh,ACC,19,North Carolina,ACC,26,ranked_matchup,23.0,,ESPN
2015,9,2015-10-29 23:30:00+00:00,TCU,Big 12,40,West Virginia,Big 12,10,ranked_matchup,5.0,,FS1
2015,9,2015-10-31 16:00:00+00:00,Auburn,SEC,19,Ole Miss,SEC,27,ranked_matchup,,19.0,ESPNRM
2015,9,2015-10-31 16:00:00+00:00,Florida State,ACC,45,Syracuse,ACC,21,ranked_matchup,17.0,,ABC
2015,9,2015-10-31 19:00:00+00:00,UCLA,Pac-12,35,Colorado,Pac-12,31,ranked_matchup,24.0,,PAC12
2015,9,2015-10-31 19:30:00+00:00,NC State,ACC,41,Clemson,ACC,56,ranked_matchup,,3.0,ESPN2
2015,9,2015-10-31 19:30:00+00:00,Iowa,Big Ten,31,Maryland,Big Ten,15,ranked_matchup,10.0,,ESPN2
2015,9,2015-10-31 19:30:00+00:00,Florida,SEC,27,Georgia,SEC,3,ranked_matchup,11.0,,CBS
2015,9,2015-10-31 19:30:00+00:00,Texas Tech,Big 12,53,Oklahoma State,Big 12,70,ranked_matchup,,12.0,ESPN
2015,9,2015-10-31 19:30:00+00:00,Kansas,Big 12,7,Oklahoma,Big 12,62,ranked_matchup,,14.0,FS1
2015,9,2015-10-31 23:00:00+00:00,Utah,Pac-12,27,Oregon State,Pac-12,12,ranked_matchup,13.0,,PAC12
2015,9,2015-10-31 23:00:00+00:00,Duke,ACC,27,Miami,ACC,30,ranked_matchup,22.0,,ESPNU
2015,9,2015-10-31 23:00:00+00:00,Houston,American Athletic,34,Vanderbilt,SEC,0,ranked_matchup,18.0,,ESPN2
2015,9,2015-10-31 23:00:00+00:00,Memphis,American Athletic,41,Tulane,American Athletic,13,ranked_matchup,16.0,,CBSSN
2015,9,2015-10-31 23:00:00+00:00,Minnesota,Big Ten,26,Michigan,Big Ten,29,ranked_matchup,,15.0,ESPN
2015,9,2015-11-01 00:00:00+00:00,Temple,American Athletic,20,Notre Dame,FBS Independents,24,ranked_matchup,21.0,9.0,ABC
2015,9,2015-11-01 02:30:00+00:00,Washington State,Pac-12,28,Stanford,Pac-12,30,ranked_matchup,,8.0,ESPN
2015,10,2015-11-04 01:00:00+00:00,Toledo,Mid-American,27,Northern Illinois,Mid-American,32,ranked_matchup,20.0,,ESPN2
2015,10,2015-11-06 00:30:00+00:00,Kansas State,Big 12,24,Baylor,Big 12,31,ranked_matchup,,2.0,ESPNRM
2015,10,2015-11-06 02:00:00+00:00,Missouri,SEC,13,Mississippi State,SEC,31,ranked_matchup,,24.0,ESPN
2015,10,2015-11-07 01:00:00+00:00,SMU,American Athletic,40,Temple,American Athletic,60,ranked_matchup,,23.0,ESPN2
2015,10,2015-11-07 17:00:00+00:00,Florida,SEC,9,Vanderbilt,SEC,7,ranked_matchup,11.0,,ESPN
2015,10,2015-11-07 17:00:00+00:00,Pittsburgh,ACC,30,Notre Dame,FBS Independents,42,ranked_matchup,,8.0,ABC
2015,10,2015-11-07 17:00:00+00:00,North Carolina,ACC,66,Duke,ACC,31,ranked_matchup,21.0,,ESPN2
2015,10,2015-11-07 18:00:00+00:00,Colorado,Pac-12,10,Stanford,Pac-12,42,ranked_matchup,,9.0,PAC12
2015,10,2015-11-07 20:30:00+00:00,Clemson,ACC,23,Florida State,ACC,13,ranked_matchup,3.0,17.0,ABC
2015,10,2015-11-07 20:30:00+00:00,Ole Miss,SEC,52,Arkansas,SEC,53,ranked_matchup,19.0,,CBS
2015,10,2015-11-07 20:30:00+00:00,Michigan,Big Ten,49,Rutgers,Big Ten,16,ranked_matchup,16.0,,BTN
2015,10,2015-11-07 20:30:00+00:00,Indiana,Big Ten,27,Iowa,Big Ten,35,ranked_matchup,,10.0,ESPN
2015,10,2015-11-07 20:30:00+00:00,Oklahoma State,Big 12,49,TCU,Big 12,29,"ranked_matchup,upset_victory",12.0,5.0,FOX
2015,10,2015-11-07 20:30:00+00:00,Houston,American Athletic,33,Cincinnati,American Athletic,30,ranked_matchup,18.0,,ESPN2
2015,10,2015-11-07 21:30:00+00:00,Oregon State,Pac-12,0,UCLA,Pac-12,41,ranked_matchup,,22.0,PAC12
2015,10,2015-11-08 00:00:00+00:00,Oklahoma,Big 12,52,Iowa State,Big 12,16,ranked_matchup,14.0,,ESPNU
2015,10,2015-11-08 00:00:00+00:00,Memphis,American Athletic,20,Navy,American Athletic,45,ranked_matchup,15.0,,ESPN2
2015,10,2015-11-08 00:00:00+00:00,Nebraska,Big Ten,39,Michigan State,Big Ten,38,ranked_matchup,,6.0,ESPN
2015,10,2015-11-08 00:30:00+00:00,Texas A&M,SEC,10,Auburn,SEC,26,ranked_matchup,25.0,,ESPNRM
2015,10,2015-11-08 00:30:00+00:00,Washington,Pac-12,23,Utah,Pac-12,34,ranked_matchup,,13.0,FOX
2015,10,2015-11-08 01:00:00+00:00,Alabama,SEC,30,LSU,SEC,16,"ranked_matchup,upset_victory",7.0,4.0,CBS
2015,10,2015-11-08 01:00:00+00:00,Ohio State,Big Ten,28,Minnesota,Big Ten,14,ranked_matchup,1.0,,ABC
2015,11,2015-11-14 17:00:00+00:00,Illinois,Big Ten,3,Ohio State,Big Ten,28,ranked_matchup,,2.0,ABC
2015,11,2015-11-14 17:00:00+00:00,South Carolina,SEC,14,Florida,SEC,24,ranked_matchup,,11.0,ESPN
2015,11,2015-11-14 17:00:00+00:00,Michigan State,Big Ten,24,Maryland,Big Ten,7,ranked_matchup,14.0,,ESPN2
2015,11,2015-11-14 17:00:00+00:00,TCU,Big 12,23,Kansas,Big 12,17,ranked_matchup,13.0,,FS1
2015,11,2015-11-14 17:00:00+00:00,Northwestern,Big Ten,21,Purdue,Big Ten,14,ranked_matchup,24.0,,BTN
2015,11,2015-11-14 17:30:00+00:00,Florida State,ACC,34,NC State,ACC,17,ranked_matchup,19.0,,ESPN3
2015,11,2015-11-14 20:30:00+00:00,Syracuse,ACC,27,Clemson,ACC,37,ranked_matchup,,1.0,ESPN2
2015,11,2015-11-14 20:30:00+00:00,Mississippi State,SEC,6,Alabama,SEC,31,ranked_matchup,20.0,3.0,CBS
2015,11,2015-11-14 20:30:00+00:00,Notre Dame,FBS Independents,28,Wake Forest,ACC,7,ranked_matchup,6.0,,NBC
2015,11,2015-11-14 20:30:00+00:00,North Carolina,ACC,59,Miami,ACC,21,ranked_matchup,17.0,,ESPNU
2015,11,2015-11-14 20:30:00+00:00,Navy,American Athletic,55,SMU,American Athletic,14,ranked_matchup,22.0,,CBSSN
2015,11,2015-11-14 20:30:00+00:00,Indiana,Big Ten,41,Michigan,Big Ten,48,ranked_matchup,,15.0,ESPN2
2015,11,2015-11-14 20:30:00+00:00,Iowa State,Big 12,31,Oklahoma State,Big 12,35,ranked_matchup,,5.0,ESPN
2015,11,2015-11-15 00:00:00+00:00,South Florida,American Athletic,44,Temple,American Athletic,23,ranked_matchup,,21.0,CBSSN
2015,11,2015-11-15 00:00:00+00:00,Houston,American Athletic,35,Memphis,American Athletic,34,ranked_matchup,16.0,25.0,ESPN2
2015,11,2015-11-15 00:15:00+00:00,LSU,SEC,14,Arkansas,SEC,31,ranked_matchup,9.0,,ESPNRM
2015,11,2015-11-15 00:30:00+00:00,Stanford,Pac-12,36,Oregon,Pac-12,38,ranked_matchup,7.0,,FOX
2015,11,2015-11-15 01:00:00+00:00,Iowa,Big Ten,40,Minnesota,Big Ten,35,ranked_matchup,8.0,,BTN
2015,11,2015-11-15 01:00:00+00:00,Baylor,Big 12,34,Oklahoma,Big 12,44,"ranked_matchup,upset_victory",4.0,12.0,ESPNRM
2015,11,2015-11-15 03:00:00+00:00,Arizona,Pac-12,37,Utah,Pac-12,30,ranked_matchup,,10.0,FS1
2015,11,2015-11-15 03:45:00+00:00,UCLA,Pac-12,27,Washington State,Pac-12,31,ranked_matchup,18.0,,ESPN
2015,12,2015-11-21 17:00:00+00:00,Penn State,Big Ten,16,Michigan,Big Ten,28,ranked_matchup,,14.0,ABC
2015,12,2015-11-21 17:00:00+00:00,Iowa,Big Ten,40,Purdue,Big Ten,20,ranked_matchup,6.0,,ESPN2
2015,12,2015-11-21 17:00:00+00:00,Florida,SEC,20,Florida Atlantic,Conference USA,14,ranked_matchup,8.0,,SECN
2015,12,2015-11-21 17:00:00+00:00,Virginia Tech,ACC,27,North Carolina,ACC,30,ranked_matchup,,12.0,ESPN
2015,12,2015-11-21 20:00:00+00:00,Florida State,ACC,52,Chattanooga,Southern,13,ranked_matchup,16.0,,ESPN3
2015,12,2015-11-21 20:30:00+00:00,Wisconsin,Big Ten,7,Northwestern,Big Ten,13,ranked_matchup,21.0,20.0,BTN
2015,12,2015-11-21 20:30:00+00:00,Oregon,Pac-12,48,USC,Pac-12,28,"ranked_matchup,upset_victory",23.0,22.0,ESPN
2015,12,2015-11-21 20:30:00+00:00,Ohio State,Big Ten,14,Michigan State,Big Ten,17,"ranked_matchup,upset_victory",2.0,9.0,ESPNRM
2015,12,2015-11-21 20:30:00+00:00,Clemson,ACC,33,Wake Forest,ACC,13,ranked_matchup,1.0,,ESPN2
2015,12,2015-11-21 20:30:00+00:00,Ole Miss,SEC,38,LSU,SEC,17,"ranked_matchup,upset_victory",25.0,17.0,CBS
2015,12,2015-11-21 20:30:00+00:00,UConn,American Athletic,20,Houston,American Athletic,17,ranked_matchup,,13.0,ESPNU
2015,12,2015-11-21 20:30:00+00:00,Utah,Pac-12,9,UCLA,Pac-12,17,ranked_matchup,18.0,,FOX
2015,12,2015-11-21 21:00:00+00:00,Alabama,SEC,56,Charleston Southern,Big South,6,ranked_matchup,3.0,,SECN
2015,12,2015-11-22 00:00:00+00:00,Tulsa,American Athletic,21,Navy,American Athletic,44,ranked_matchup,,19.0,CBSSN
2015,12,2015-11-22 00:30:00+00:00,Oklahoma State,Big 12,35,Baylor,Big 12,45,"ranked_matchup,upset_victory",4.0,10.0,FOX
2015,12,2015-11-22 00:30:00+00:00,Notre Dame,FBS Independents,19,Boston College,ACC,16,ranked_matchup,5.0,,NBCSN
2015,12,2015-11-22 01:00:00+00:00,Oklahoma,Big 12,30,TCU,Big 12,29,ranked_matchup,7.0,11.0,ESPNRM
2015,12,2015-11-22 03:30:00+00:00,Stanford,Pac-12,35,California,Pac-12,22,ranked_matchup,15.0,,ESPN
2015,12,2015-11-22 03:45:00+00:00,Washington State,Pac-12,27,Colorado,Pac-12,3,ranked_matchup,24.0,,ESPN2
2015,13,2015-11-27 17:00:00+00:00,Houston,American Athletic,52,Navy,American Athletic,31,"ranked_matchup,upset_victory",21.0,16.0,ABC
2015,13,2015-11-27 17:00:00+00:00,Toledo,Mid-American,30,Western Michigan,Mid-American,35,ranked_matchup,24.0,,CBSSN
2015,13,2015-11-27 20:30:00+00:00,Nebraska,Big Ten,20,Iowa,Big Ten,28,ranked_matchup,,3.0,ABC
2015,13,2015-11-27 20:30:00+00:00,Washington,Pac-12,45,Washington State,Pac-12,10,ranked_matchup,,20.0,FOX
2015,13,2015-11-27 21:00:00+00:00,Oregon,Pac-12,52,Oregon State,Pac-12,42,ranked_matchup,18.0,,FS1
2015,13,2015-11-28 00:30:00+00:00,TCU,Big 12,28,Baylor,Big 12,21,"ranked_matchup,upset_victory",15.0,7.0,ESPN
2015,13,2015-11-28 17:00:00+00:00,Michigan,Big Ten,13,Ohio State,Big Ten,42,ranked_matchup,12.0,8.0,ESPNRM
2015,13,2015-11-28 17:00:00+00:00,South Carolina,SEC,32,Clemson,ACC,37,ranked_matchup,,1.0,ESPN
2015,13,2015-11-28 20:30:00+00:00,Illinois,Big Ten,14,Northwestern,Big Ten,24,ranked_matchup,,17.0,ESPNU
2015,13,2015-11-28 20:30:00+00:00,Michigan State,Big Ten,55,Penn State,Big Ten,16,ranked_matchup,6.0,,ESPN
2015,13,2015-11-28 20:30:00+00:00,NC State,ACC,34,North Carolina,ACC,45,ranked_matchup,,11.0,ESPN2
2015,13,2015-11-28 20:30:00+00:00,Auburn,SEC,13,Alabama,SEC,29,ranked_matchup,,2.0,CBS
2015,13,2015-11-28 20:30:00+00:00,USC,Pac-12,40,UCLA,Pac-12,21,ranked_matchup,,22.0,ESPNRM
2015,13,2015-11-29 00:00:00+00:00,Temple,American Athletic,27,UConn,American Athletic,3,ranked_matchup,25.0,,ESPNU
2015,13,2015-11-29 00:15:00+00:00,Mississippi State,SEC,27,Ole Miss,SEC,38,ranked_matchup,23.0,19.0,ESPN2
2015,13,2015-11-29 00:30:00+00:00,Florida,SEC,2,Florida State,ACC,27,"ranked_matchup,upset_victory",10.0,14.0,ESPN
2015,13,2015-11-29 00:30:00+00:00,Stanford,Pac-12,38,Notre Dame,FBS Independents,36,"ranked_matchup,upset_victory",13.0,4.0,FOX
2015,13,2015-11-29 01:00:00+00:00,Oklahoma State,Big 12,23,Oklahoma,Big 12,58,ranked_matchup,9.0,5.0,ABC
2015,14,2015-12-05 17:00:00+00:00,Houston,American Athletic,24,Temple,American Athletic,13,ranked_matchup,17.0,20.0,ABC
2015,14,2015-12-05 17:00:00+00:00,Baylor,Big 12,17,Texas,Big 12,23,ranked_matchup,12.0,,ESPN
2015,14,2015-12-05 21:00:00+00:00,Alabama,SEC,29,Florida,SEC,15,ranked_matchup,2.0,18.0,CBS
2015,14,2015-12-06 00:45:00+00:00,Stanford,Pac-12,41,USC,Pac-12,22,ranked_matchup,7.0,24.0,ESPNRM
2015,14,2015-12-06 01:00:00+00:00,Clemson,ACC,45,North Carolina,ACC,37,ranked_matchup,1.0,8.0,ESPNRM
2015,14,2015-12-06 01:00:00+00:00,Iowa,Big Ten,13,Michigan State,Big Ten,16,"ranked_matchup,upset_victory",4.0,5.0,FOX
2015,15,2015-12-12 20:00:00+00:00,Navy,American Athletic,21,Army,FBS Independents,17,ranked_matchup,21.0,,CBS
2015,1,2015-12-19 00:00:00+00:00,St. Thomas (MN),Minnesota,35,University of Mount Union,Ohio,49,bowl_game,,,ESPNU
2015,1,2015-12-19 01:00:00+00:00,North Dakota State,MVFC,33,Richmond,CAA,7,bowl_game,,,ESPN2
2015,1,2015-12-19 17:00:00+00:00,North Carolina A&T,MEAC,41,Alcorn State,SWAC,34,bowl_game,,,ABC
2015,1,2015-12-19 19:00:00+00:00,New Mexico,Mountain West,37,Arizona,Pac-12,45,"bowl_game,ranked_matchup",,22.0,ESPNRM
2015,1,2015-12-19 20:30:00+00:00,Utah,Pac-12,35,BYU,FBS Independents,28,bowl_game,,,ABC
2015,1,2015-12-19 21:00:00+00:00,Jacksonville State,OVC,62,Sam Houston,Southland,10,bowl_game,,,ESPNU
2015,1,2015-12-19 21:00:00+00:00,Shepherd,Mountain East,7,Northwest Missouri St,Mid America,34,bowl_game,,,ESPN2
2015,1,2015-12-19 22:30:00+00:00,App State,Sun Belt,31,Ohio,Mid-American,29,bowl_game,,,ESPNRM
2015,1,2015-12-20 00:00:00+00:00,Georgia State,Sun Belt,16,San José State,Mountain West,27,bowl_game,,,CBSSN
2015,1,2015-12-20 02:00:00+00:00,Louisiana Tech,Conference USA,47,Arkansas State,Sun Belt,28,bowl_game,,,ESPNRM
2015,1,2015-12-21 19:30:00+00:00,South Florida,American Athletic,35,Western Kentucky,Conference USA,45,bowl_game,,,ESPN
2015,1,2015-12-22 20:30:00+00:00,Utah State,Mountain West,21,Akron,Mid-American,23,bowl_game,,,ESPNRM
2015,1,2015-12-23 00:00:00+00:00,Toledo,Mid-American,32,Temple,American Athletic,17,bowl_game,,,ESPNRM
2015,1,2015-12-23 21:30:00+00:00,Northern Illinois,Mid-American,7,Boise State,Mountain West,55,"bowl_game,ranked_matchup",,23.0,ESPNRM
2015,1,2015-12-24 01:00:00+00:00,Bowling Green,Mid-American,27,Georgia Southern,Sun Belt,58,bowl_game,,,ESPN
2015,1,2015-12-24 17:00:00+00:00,Western Michigan,Mid-American,45,Middle Tennessee,Conference USA,31,bowl_game,,,ESPN
2015,1,2015-12-25 01:00:00+00:00,Cincinnati,American Athletic,7,San Diego State,Mountain West,42,bowl_game,,,ESPNRM
2015,1,2015-12-26 16:00:00+00:00,Marshall,Conference USA,16,UConn,American Athletic,10,bowl_game,,,ESPNRM
2015,1,2015-12-26 19:15:00+00:00,Washington State,Pac-12,20,Miami,ACC,14,bowl_game,,,CBS
2015,1,2015-12-26 19:20:00+00:00,Southern Miss,Conference USA,31,Washington,Pac-12,44,bowl_game,,,ESPN
2015,1,2015-12-26 20:30:00+00:00,Duke,ACC,44,Indiana,Big Ten,41,bowl_game,,,ESPNRM
2015,1,2015-12-26 22:45:00+00:00,Virginia Tech,ACC,55,Tulsa,American Athletic,52,bowl_game,,,ESPN
2015,1,2015-12-27 02:15:00+00:00,Nebraska,Big Ten,37,UCLA,Pac-12,29,"bowl_game,ranked_matchup",,13.0,ESPNRM
2015,1,2015-12-28 19:30:00+00:00,Navy,American Athletic,44,Pittsburgh,ACC,28,bowl_game,,,ESPNRM
2015,1,2015-12-28 22:00:00+00:00,Minnesota,Big Ten,21,Central Michigan,Mid-American,14,bowl_game,,,ESPN2
2015,1,2015-12-29 19:00:00+00:00,Air Force,Mountain West,36,California,Pac-12,55,bowl_game,,,ESPN
2015,1,2015-12-29 22:30:00+00:00,Baylor,Big 12,49,North Carolina,ACC,38,"bowl_game,ranked_matchup",4.0,,ESPNRM
2015,1,2015-12-30 00:30:00+00:00,Colorado State,Mountain West,23,Nevada,Mountain West,28,bowl_game,,,
2015,1,2015-12-30 02:00:00+00:00,Texas Tech,Big 12,27,LSU,SEC,56,"bowl_game,ranked_matchup",,14.0,ESPNRM
2015,1,2015-12-30 17:00:00+00:00,Memphis,American Athletic,10,Auburn,SEC,31,"bowl_game,ranked_matchup",,6.0,ESPNRM
2015,1,2015-12-30 20:30:00+00:00,Mississippi State,SEC,51,NC State,ACC,28,bowl_game,,,ESPNRM
2015,1,2015-12-31 00:00:00+00:00,Louisville,ACC,27,Texas A&M,SEC,21,bowl_game,,,ESPNRM
2015,1,2015-12-31 03:30:00+00:00,Wisconsin,Big Ten,23,USC,Pac-12,21,"bowl_game,ranked_matchup,upset_victory",20.0,8.0,ESPNRM
2015,1,2015-12-31 17:00:00+00:00,Florida State,ACC,24,Houston,American Athletic,38,"bowl_game,ranked_matchup",10.0,,ESPNRM
